province_code,Q229NETINCOME,Ageofhead,Q61035POLICE,Q61038LIGHT,Q224ANOMONEY,income,Total_IOPBV,Total_number_of_convictions,Q531FOOD,Q531PUBTRAN,Q531PREPRIM,Q531PRIM,Q531SECOND,Q531CLINIC,Q531HOSPITAL,Q531POLICE,Q531RELIG,Q531BANK,Q531POSTOFF,Q531WELFARE,Q531MULTI,Q653AREA,Q658VALUE
7.0,500.0,58.0,1,1,2.0,49082.808926,0,0,141,46,956,-999,4607,1360,9210,1673,899,529,558,2787,333,67,346144
9.0,3400.0,47.0,2,2,2.0,28048.249269,0,0,301,355,836,661,54,123,5623,20519,145,29188,17647,29399,29998,85,11307
9.0,2000.0,61.0,2,2,1.0,56099.822482,0,0,8650,261,53,124,890,373,7102,5193,1,29390,8110,7277,-666,68,59064
5.0,1000.0,49.0,2,1,1.0,42086.25,0,0,18,69,304,359,593,744,9181,6106,409,4283,3572,9609,3890,100,147842
9.0,1000.0,80.0,2,2,2.0,49104.418434,0,0,202,409,111,420,233,8047,6359,5636,66,8222,7625,8400,9682,53,34961
6.0,1500.0,25.0,2,2,2.0,35080.719661,0,0,984,474,671,710,714,99,1617,1241,292,2090,2778,3612,307,42,73144
2.0,3000.0,76.0,2,2,1.0,28070.25,0,0,564,357,819,904,1061,1067,10677,979,541,1943,1754,1075,12132,53,19409
9.0,2670.0,82.0,1,1,2.0,63160.683307,0,0,130,288,86,50,112,537,19770,16745,116,15883,17413,11748,11147,-999,450638
8.0,1000.0,50.0,1,1,1.0,7018.4349,0,0,3531,176,97,242,763,3632,28847,20127,341,3286,3304,2136,3827,68,13374
5.0,400.0,60.0,2,2,1.0,21056.689639,0,0,5358,1050,1040,1033,1722,1534,7645,8476,748,5009,7695,8355,5682,23,862
6.0,2600.0,56.0,1,1,2.0,49135.112608,0,0,216,539,816,1011,1460,1391,2159,88,37,2104,4899,3478,4809,86,-666
5.0,3000.0,56.0,1,1,1.0,35107.249816,0,0,187,959,990,1886,1078,4692,23694,4056,373,4064,2777,853,-777,48,441025
4.0,1500.0,66.0,1,1,2.0,49170.910197,0,0,222,302,277,67,206,656,23117,287,278,1674,1909,447,348,147,19596
2.0,2000.0,43.0,2,2,2.0,28099.648816,0,0,719,1440,1626,1682,1599,5024,9525,6883,1114,7370,8122,6894,6582,79,28917
7.0,300.0,46.0,1,1,1.0,35150.791692,0,0,3469,705,1249,1612,1023,839,3138,3447,1775,4583,2652,2033,2704,-777,-777
9.0,1300.0,71.0,1,2,1.0,21095.341605,0,0,1030,2025,660,780,7294,4453,14275,6687,4337,21490,17892,19498,-666,66,-666
9.0,2000.0,74.0,2,1,2.0,49240.456495,0,0,29,281,362,375,1,225,13096,5280,13973,15829,13619,16745,4284,54,42564
1.0,10000.0,39.0,1,1,1.0,98485.224325,0,0,250,56,292,340,1346,292,1007,4747,80,205,133,238,49,119,137479
4.0,4500.0,58.0,1,2,2.0,49285.049131,0,0,1243,1307,3256,3350,1269,24680,1087,755,941,1922,1248,23112,-666,42,12374
4.0,3000.0,45.0,1,1,1.0,49301.25,0,0,4019,7027,1884,1804,1120,4134,3098,3559,870,4563,3248,4556,4187,44,62742
5.0,2000.0,59.0,2,2,2.0,7044.326651,0,0,195,189,1074,1691,9665,9626,29021,28363,221,27715,20745,21102,28449,78,12891
8.0,2000.0,20.0,2,2,1.0,7044.326651,0,0,510,881,1595,1582,1448,505,14708,777,519,13801,602,1795,1759,97,16111
6.0,5000.0,45.0,2,2,2.0,35221.633257,0,0,725,22,918,927,694,728,861,1063,1138,1304,1725,1377,-666,73,64299
1.0,15000.0,51.0,1,1,1.0,42266.619923,0,0,449,805,917,2938,3094,3992,8570,4393,374,8652,2218,3084,2296,-777,-777
9.0,7000.0,43.0,2,2,2.0,42267.691534,0,0,822,745,71,333,1814,276,23589,4150,430,20149,3536,3627,3298,179,148970
9.0,3740.0,89.0,2,2,1.0,77494.082925,0,0,244,488,361,469,76,16885,22004,21281,95,29802,14509,22521,29997,79,51445
9.0,800.0,93.0,2,2,2.0,70490.693463,0,0,899,1339,1907,1613,2689,4008,15501,12699,3651,9568,5110,2503,4203,108,17879
9.0,2800.0,63.0,2,2,2.0,21147.876212,0,0,50,147,167,622,792,9846,8139,6852,465,29530,29068,8620,28363,93,17088
2.0,5000.0,74.0,1,1,1.0,28197.669726,2,0,1949,556,1829,1893,1107,1696,2076,1424,603,2586,2792,2123,4730,240,168329
4.0,3000.0,40.0,1,2,2.0,35276.481418,0,0,944,843,1988,765,1503,1843,23449,16615,1749,4883,3715,3854,-666,101,52479
2.0,2000.0,72.0,2,2,2.0,84670.288425,0,0,609,253,588,534,1660,1204,1582,1214,418,1535,1352,1489,1892,76,33558
6.0,1200.0,50.0,1,2,2.0,28230.333161,1,0,107,358,1273,1114,1262,1133,29558,29149,4584,20506,2654,20562,22155,35,25670
9.0,2000.0,48.0,2,2,2.0,35289.10973,0,0,21117,204,813,897,935,925,564,25489,648,26359,25551,22111,24853,238,132214
9.0,5000.0,74.0,2,2,2.0,42357.097238,0,0,27001,730,1415,1245,2567,22309,27615,27064,818,28863,25855,27901,-666,96,96103
9.0,6000.0,61.0,2,2,2.0,56484.390362,0,0,258,803,1808,1481,4526,4331,4787,4249,138,-999,1234,10699,2569,54,93217
2.0,7000.0,60.0,1,2,2.0,56495.125,0,0,841,806,587,872,20874,23322,22101,22478,41,21210,23934,25607,8178,86,5122
4.0,4000.0,45.0,2,2,1.0,49439.086121,0,0,24446,17090,-666,4883,17249,29533,20429,21530,20488,26561,21251,20225,22744,-777,-777
8.0,10000.0,57.0,1,1,2.0,56502.633204,0,0,5,475,697,705,890,2732,26251,14461,58,21801,22962,19545,3164,84,486851
2.0,6000.0,40.0,2,2,1.0,49450.931905,1,0,745,783,706,677,7982,8385,7390,5979,736,26980,27621,27286,25077,64,42667
2.0,5000.0,74.0,2,2,1.0,49463.680681,0,0,2178,2321,8918,9642,6818,7947,22072,21391,2945,24930,28760,23672,27653,84,9259
2.0,2000.0,19.0,1,2,2.0,7067.687268,0,0,2150,2792,2994,3779,2316,2353,17233,4506,2853,11703,2969,4525,3993,-777,-777
1.0,8000.0,45.0,2,1,2.0,70678.887311,0,0,1040,1478,1844,1172,1700,1865,1246,1074,1424,1054,1105,1082,1733,-777,-777
8.0,5000.0,56.0,2,2,2.0,42411.42746,0,0,2000,666,4298,4045,2706,2358,4516,1810,691,1776,1037,1694,1000,214,146919
6.0,5000.0,33.0,1,2,1.0,7070.25,0,0,216,142,232,3,95,832,15134,3231,471,3935,4042,29023,25158,52,18713
7.0,600.0,26.0,2,1,2.0,7070.561547,0,0,1680,806,824,910,146,1063,14149,1360,902,1192,1933,1533,1064,-777,-777
8.0,1000.0,52.0,1,2,1.0,28289.105492,0,0,8166,1707,1462,1754,1079,4637,20633,8337,1366,5296,8164,7170,8735,99,192965
4.0,5000.0,20.0,1,1,1.0,14146.88136,0,0,25,360,524,905,1713,722,4170,3014,110,2685,4602,556,-666,-777,-777
5.0,1500.0,73.0,2,2,1.0,49520.263362,0,0,600,571,890,652,1949,2549,3996,4307,7349,3546,2990,3454,-666,33,39961
2.0,3000.0,54.0,2,2,2.0,42456.113913,0,0,798,609,951,793,622,2148,17445,10795,315,19305,10328,18141,4590,30,23597
4.0,3000.0,75.0,1,1,1.0,28306.579919,0,0,329,240,638,947,570,1788,2337,1633,1206,1574,809,1589,1952,205,32492
2.0,2700.0,42.0,2,2,1.0,21230.059113,0,0,792,926,840,659,988,1494,1309,1156,942,1926,1999,1507,591,-777,-777
6.0,8000.0,37.0,2,2,1.0,42475.253788,0,0,962,832,543,630,875,1284,1820,1045,483,3301,4125,2522,-666,111,99081
8.0,1500.0,49.0,2,2,1.0,42476.502389,0,0,847,692,701,975,992,5553,15703,16998,826,11090,16466,14217,15559,100,224447
8.0,5000.0,39.0,2,2,2.0,28323.715277,0,0,796,991,837,784,1812,2751,13010,11675,741,16910,2917,1251,3538,103,43714
5.0,900.0,48.0,1,2,1.0,49570.474088,0,0,231,340,15,271,1570,22640,7051,11771,59,26226,29931,6166,26464,219,8309
8.0,2000.0,62.0,1,2,2.0,21248.174796,0,0,372,4261,936,811,2936,2668,3767,3244,70,23690,2656,2103,3857,10,17653
4.0,850.0,48.0,2,2,1.0,7083.12729,0,0,489,90,987,979,3496,4093,4635,17305,587,3794,3133,2089,15981,24,9294
2.0,3500.0,63.0,2,2,1.0,14166.25458,0,0,52,415,374,431,9978,28808,23792,27298,148,28660,25650,29167,27771,6,19706
4.0,2000.0,29.0,1,1,2.0,21256.600418,0,0,714,1897,1748,1880,1100,4558,-666,4750,813,3126,3527,-666,-666,-777,-777
2.0,5000.0,65.0,2,2,2.0,35430.880479,0,0,176,355,579,928,4412,2499,29345,28570,320,27531,29474,22027,1574,79,4249
9.0,1500.0,67.0,2,2,2.0,21259.352391,0,0,131,178,158,209,9416,16068,20616,26189,143,27164,28434,27931,24755,95,93553
6.0,4000.0,63.0,2,2,1.0,21259.636322,0,0,29391,1629,1491,1304,9596,8057,12886,12935,5685,13491,5060,18684,15945,6,8344
2.0,7000.0,51.0,2,2,1.0,28351.773061,0,0,193,481,393,304,6140,19187,25139,24909,112,29026,22054,26037,23178,4,27446
8.0,5000.0,45.0,2,2,2.0,56707.733711,0,0,1068,1096,1710,1131,1279,3730,16241,7653,1794,7564,4816,8127,5343,95,-777
5.0,600.0,31.0,2,2,2.0,28362.73282,0,0,2662,802,797,2186,956,3922,22992,22495,967,883,20790,28017,28935,35,36775
7.0,5000.0,39.0,2,2,1.0,28362.73282,1,0,348,347,1718,1234,1606,1352,2229,2334,155,1612,1425,4609,512,60,47180
5.0,1500.0,90.0,2,9,1.0,56746.373789,1,0,156,16354,1985,1442,1016,8266,13824,13424,490,19272,18873,10430,11103,43,15865
2.0,3000.0,51.0,2,2,2.0,7093.698449,0,0,0,443,304,19,1974,2007,14857,10979,137,13601,16944,14031,-666,-777,-777
5.0,1000.0,33.0,1,2,1.0,7093.698449,0,0,198,485,237,477,236,2578,18491,2189,-999,4050,12393,16487,4138,-777,-777
6.0,3000.0,24.0,2,1,1.0,7093.698449,1,0,440,241,433,84,396,682,22920,8352,270,5173,24429,24660,24117,-777,-777
3.0,7000.0,69.0,1,1,2.0,28382.050843,0,0,998,926,411,766,1509,1672,12376,680,664,1532,1619,1975,1122,54,-777
9.0,1500.0,47.0,2,2,2.0,14191.790006,0,0,90,594,79,457,899,4073,24287,2965,159,23584,798,26987,3392,31,56026
4.0,5000.0,23.0,2,2,2.0,7096.54742,2,0,12072,16155,12375,8684,6823,2592,16808,17227,1326,16572,15448,17332,10771,106,90591
4.0,3500.0,59.0,1,1,2.0,42582.82675,0,0,288,295,15,447,412,361,2,377,25,160,364,97,1603,35,13850
1.0,5000.0,58.0,1,1,1.0,28391.94378,1,0,399,8,142,218,41,192,49,48,268,1362,1194,1798,11,84,155489
9.0,2000.0,62.0,1,2,1.0,35497.25,0,0,379,353,351,108,110,3029,24317,4676,385,23625,20560,28455,20749,43,48068
8.0,1500.0,22.0,2,2,2.0,7100.910736,0,0,186,106,1674,1221,1882,9019,22708,27684,1188,23774,21530,27327,27940,25,45565
3.0,4000.0,44.0,1,1,1.0,21305.054413,0,0,1475,277,1383,1167,1631,1013,6555,1768,1467,3591,1305,4589,1726,30,71011
1.0,6000.0,23.0,1,1,1.0,14203.6,0,0,323,17,411,92,54,57,150,306,401,384,207,407,56,37,-777
9.0,9000.0,45.0,2,2,2.0,42625.864855,0,0,769,750,724,902,975,8482,5342,4176,343,3699,1005,25307,20086,80,142207
1.0,10000.0,47.0,1,1,1.0,49744.597091,1,0,153,400,475,289,144,916,20,364,183,603,806,703,99,41,78123
3.0,3000.0,55.0,2,1,1.0,42654.575904,0,0,390,58,757,528,1649,1720,6236,1371,1543,1869,1924,1373,1982,35,37217
3.0,3000.0,34.0,2,1,2.0,42654.601548,0,0,261,192,954,960,1027,3062,9173,3768,2769,2844,3567,4856,2690,60,74099
8.0,5000.0,61.0,1,2,2.0,42656.25,0,0,7426,381,784,917,696,873,9696,888,749,6970,680,7366,821,100,111607
2.0,2000.0,50.0,2,1,1.0,42661.39026,1,0,17226,489,498,450,196,386,18824,5543,270,14477,210,381,315,44,37875
9.0,1350.0,66.0,2,2,2.0,21337.837991,0,0,160,301,363,176,458,1848,1370,1490,437,1887,452,-666,-666,86,8519
4.0,2000.0,31.0,1,1,2.0,7113.638174,0,0,243,252,3,163,410,720,14234,643,308,568,620,639,657,33,-777
5.0,2000.0,64.0,1,2,1.0,49798.020777,0,0,651,295,781,3950,9909,28803,26548,25009,882,29063,28559,27700,25398,132,49010
2.0,3000.0,34.0,2,2,2.0,14231.012872,0,0,6362,494,954,680,1907,9499,9325,6670,71,5896,9131,9296,8394,22,3674
5.0,800.0,24.0,1,2,1.0,28463.837186,2,0,291,503,870,739,794,636,7801,6889,377,7869,7588,868,8774,46,4251
9.0,2500.0,41.0,2,2,2.0,21349.932776,0,0,8437,1807,1806,1332,9477,7199,6688,8267,830,5589,8794,8285,-666,103,74713
6.0,9000.0,52.0,1,1,2.0,28467.066431,0,0,99,348,399,407,258,444,28792,47,193,5425,5404,22167,354,73,62252
9.0,1000.0,54.0,2,2,2.0,7117.366564,0,0,26445,634,957,669,938,910,26885,26021,512,25253,29369,27099,23678,54,16072
2.0,5000.0,77.0,2,2,1.0,21355.869232,0,0,1875,494,1536,4538,3905,12460,6208,2798,9476,5812,6711,6894,3088,21,75645
5.0,300.0,31.0,1,1,2.0,14237.25,0,0,977,692,600,542,1102,591,640,2668,200,1286,1806,2282,2111,44,26736
5.0,250.0,33.0,1,2,1.0,28476.90091,0,0,437,148,728,949,8686,15737,17425,3836,53,15272,11612,18532,10008,39,10817
6.0,10000.0,62.0,2,2,1.0,21357.947872,0,0,236,923,930,519,917,150,27016,27019,760,28347,23709,29500,626,58,7688
9.0,2500.0,28.0,1,1,2.0,14242.596939,0,0,225,33,3460,2642,2889,439,1531,3581,319,893,2752,2519,4510,-777,-777
2.0,2000.0,49.0,2,1,2.0,7121.29847,0,0,253,330,925,994,574,758,1976,664,167,715,511,846,656,-777,-777
2.0,1500.0,19.0,2,1,2.0,7121.29847,0,0,939,896,748,591,998,767,1408,779,800,863,949,918,637,-777,-777
9.0,1300.0,78.0,1,2,1.0,21369.857584,0,0,182,282,513,245,4431,3812,23427,9923,1,23786,6154,20246,-666,59,29682
7.0,4000.0,33.0,1,1,2.0,35617.352675,1,0,524,743,801,848,1795,1288,20207,3262,60,959,931,719,1348,-999,-777
9.0,1200.0,74.0,1,2,2.0,42742.868208,0,1,2753,524,1184,1185,4702,807,4633,2020,2575,4605,4595,3957,3215,52,32546
8.0,2000.0,42.0,2,2,2.0,21372.695561,0,0,497,104,131,76,513,812,4590,3040,38,1685,1183,1548,1144,60,65817
6.0,5000.0,84.0,1,2,1.0,21384.143945,0,0,23466,4772,1097,1033,1039,26368,29602,26774,127,29218,2315,2889,4637,106,87574
5.0,2000.0,22.0,2,1,2.0,14261.64886,0,0,2673,96,1800,1035,1253,1404,16872,16845,285,15448,18164,10844,12272,1,8707
3.0,2500.0,73.0,1,1,2.0,21400.155622,0,0,473,428,312,137,250,53,170,708,493,972,873,285,-666,82,48852
2.0,2500.0,60.0,2,2,1.0,21416.056387,0,0,688,816,590,611,506,2765,21817,20211,25424,27462,28323,21309,29774,100,12585
2.0,6000.0,74.0,1,1,2.0,28555.119183,0,0,247,482,1218,1628,1781,3762,2627,1138,461,1594,1311,3046,758,174,240829
2.0,3000.0,78.0,2,2,2.0,49992.895816,0,0,1012,1223,1829,1856,1554,3538,26823,22078,4993,22263,24204,24727,20496,113,14543
9.0,3000.0,48.0,2,2,2.0,49998.710068,0,0,467,233,810,924,516,3992,18702,4786,370,4619,3897,3005,3388,77,209718
9.0,5000.0,42.0,2,2,2.0,35715.171346,0,0,897,560,1213,1095,1885,18258,18783,16747,11,12123,15035,21936,-666,84,48338
2.0,3000.0,53.0,1,2,1.0,7143.16694,0,0,334,616,712,725,944,1364,17505,19386,492,10985,17989,15154,889,80,15743
6.0,2500.0,27.0,2,2,1.0,21434.969387,2,0,412,223,353,322,185,86,-666,-666,390,-666,-666,-666,-666,84,18539
8.0,5000.0,76.0,1,1,2.0,28580.172284,0,0,1,598,977,770,810,535,720,1242,391,22717,917,560,989,25,39446
5.0,8000.0,51.0,2,2,2.0,50020.238425,0,0,2695,4240,7599,8060,5094,6170,9754,9522,17628,19763,18948,15345,15615,61,24521
9.0,7000.0,31.0,2,2,2.0,71461.106095,0,0,2731,3753,1094,1149,2705,2025,1308,4967,1112,4959,3887,2656,4411,36,95151
8.0,5000.0,77.0,1,2,1.0,64325.828413,0,0,720,973,1233,1222,1393,1132,4620,4744,1865,2494,2141,4131,2157,36,10598
2.0,10000.0,55.0,2,2,2.0,7147.81968,0,0,54,320,262,118,7050,10206,13134,15567,404,22506,20549,20004,251,-777,-777
2.0,2000.0,49.0,1,1,2.0,7147.81968,0,0,324,450,255,284,3246,2686,2035,2274,967,7086,7479,7273,8036,-777,-777
2.0,0.0,23.0,2,2,2.0,14295.63936,0,0,588,128,69,523,695,704,16874,19413,708,13378,18857,15039,-666,-777,-777
7.0,3500.0,48.0,1,1,1.0,21443.45904,0,0,778,775,836,748,821,882,9212,987,5649,751,697,568,902,-777,-777
9.0,200.0,20.0,1,1,1.0,14295.63936,1,0,2661,856,709,1574,1003,2617,14389,2482,597,3445,4069,800,4342,-777,-777
5.0,500.0,50.0,2,2,2.0,28591.502013,0,0,1031,1581,1873,2610,3568,3571,26383,28838,1909,21622,25006,29634,22457,112,31200
2.0,15000.0,33.0,1,1,9.0,14297.72788,0,0,63,296,263,151,453,134,852,816,461,761,596,709,289,59,86069
4.0,7000.0,63.0,1,1,1.0,42897.182499,2,0,37,70,456,330,1493,837,1755,818,306,304,274,1292,522,80,56725
9.0,3000.0,68.0,1,2,2.0,50052.979543,0,0,820,102,4376,9259,9361,6488,13118,8813,6386,16777,13616,25778,-666,43,12833
3.0,6000.0,41.0,2,2,2.0,14303.376454,0,0,86,364,1900,1700,3396,1457,7818,8221,246,5194,7284,6432,9260,-999,45133
4.0,50000.0,67.0,2,2,1.0,21467.25,0,0,7090,9640,2185,2417,466,381,6824,3599,293,7541,5862,9165,-777,53,31830
2.0,3000.0,86.0,2,2,1.0,28625.861604,0,0,436,153,193,405,1743,1689,16032,15113,442,18656,16630,12493,18677,30,9425
5.0,4000.0,30.0,2,1,2.0,35783.599589,1,0,776,407,649,505,645,1561,1461,-777,1483,1342,1541,1304,1989,173,-777
8.0,3000.0,61.0,2,1,2.0,21471.638295,0,0,607,802,754,581,507,1448,26520,715,500,813,763,904,543,61,63490
6.0,1300.0,51.0,1,2,2.0,28630.424056,0,0,464,325,442,376,161,61,284,-666,283,-666,-666,-666,-666,75,130112
3.0,2300.0,50.0,2,1,1.0,64424.041248,1,0,22,56,555,623,975,878,4208,2158,406,4961,2988,2597,-666,60,35806
8.0,4000.0,40.0,2,2,2.0,28639.516438,0,0,38,493,778,547,2398,4884,15247,16280,226,18867,11803,7436,7318,52,26833
6.0,500.0,34.0,1,1,1.0,7162.603082,0,0,436,497,38,180,1600,83,23741,21892,171,25940,358,24953,21267,88,22484
1.0,7000.0,58.0,1,1,2.0,50141.497748,1,0,320,169,68,16,146,207,1547,1587,25,468,340,1092,1756,49,-777
8.0,500.0,23.0,1,2,1.0,21502.816021,0,0,949,103,395,304,968,1842,6016,7117,475,9287,8741,8771,7440,-999,62854
8.0,1550.0,69.0,2,2,2.0,21503.730593,0,0,251,314,338,57,268,489,676,92,44,449,433,252,258,43,25074
1.0,1700.0,61.0,1,1,2.0,35840.0,0,0,442,271,342,402,176,680,914,894,115,552,686,667,790,-777,-777
5.0,500.0,52.0,2,2,1.0,14337.575345,0,0,515,476,570,794,615,5834,12782,16339,910,14257,15697,11854,11732,113,25973
2.0,2000.0,36.0,2,2,2.0,14337.575345,1,0,995,1269,1920,1344,10638,18610,29954,29681,773,20601,21835,26194,22343,73,33577
8.0,2000.0,92.0,1,1,2.0,35846.175365,0,0,180,388,510,723,906,1605,11365,1238,962,19223,12679,755,865,30,22820
1.0,5000.0,49.0,1,1,1.0,28680.25,1,0,457,187,559,736,919,2015,3143,3659,137,3921,4768,271,451,20,19899
8.0,2000.0,24.0,2,2,2.0,28685.676361,3,0,64,37,64,452,79,727,700,335,404,970,190,356,74,31,91928
8.0,5000.0,63.0,2,2,2.0,28686.25,0,0,565,922,994,822,601,910,22011,676,720,978,962,613,554,80,137920
2.0,10000.0,54.0,2,2,2.0,71727.264331,0,0,161,389,238,150,777,1953,1333,4737,170,3614,2178,2961,2061,97,60825
7.0,450.0,24.0,1,2,1.0,7173.910415,0,0,98,465,252,194,960,225,20653,2403,328,4372,7462,4303,246,-777,-777
2.0,3000.0,17.0,2,1,2.0,21521.731245,0,0,42,141,424,114,195,406,16962,316,238,379,325,171,16375,-777,-777
8.0,4000.0,52.0,2,2,1.0,7173.910415,0,0,1357,483,1196,1477,1006,748,4053,1925,135,3437,4224,3880,4614,-777,-777
2.0,3500.0,21.0,2,2,2.0,21521.731245,0,0,671,659,753,533,1610,1119,1527,1968,777,25049,810,805,979,-777,-777
8.0,2000.0,29.0,1,1,2.0,14347.82083,0,0,98,48,250,413,392,623,17932,552,368,974,10368,14810,599,-777,-777
9.0,1500.0,34.0,2,1,2.0,28699.817484,0,0,330,829,661,620,938,7112,8439,5326,7540,-999,5426,8194,3978,70,74892
6.0,25000.0,39.0,1,1,2.0,14350.726913,0,0,89,950,702,866,820,1443,4697,5564,9376,8355,9980,8150,5837,-777,-777
5.0,1000.0,42.0,2,2,1.0,7179.262734,0,0,6486,9094,6544,7862,16171,14170,27700,23882,4337,23858,15053,29474,17905,163,165
5.0,2000.0,29.0,1,2,1.0,28718.480461,0,0,677,600,1877,1232,7529,10106,21342,12370,540,26438,29729,29566,28265,132,17591
6.0,1000.0,54.0,1,1,2.0,21538.880981,0,0,455,190,400,49,18752,208,27270,268,0,24094,405,473,449,65,29952
2.0,5000.0,64.0,2,2,1.0,57439.038528,0,1,384,123,391,31,410,29033,26347,24742,413,23224,21925,22426,22772,52,91081
8.0,5000.0,24.0,1,2,1.0,28723.804751,2,0,939,43,1059,379,315,3456,26443,4944,266,3272,4554,2489,5354,116,-666
2.0,5000.0,33.0,9,2,2.0,43097.421746,0,0,6634,16742,7416,5897,22443,-666,20931,27826,37,21584,22778,21490,-666,220,22452
5.0,4000.0,38.0,1,1,1.0,71833.197565,1,0,130,451,725,989,664,731,24082,9767,651,587,919,7492,5518,117,27233
1.0,6000.0,36.0,1,1,2.0,21550.272681,1,0,1228,825,552,1532,1965,586,29244,4401,844,2299,2084,544,568,10,-777
7.0,15000.0,73.0,2,1,1.0,50286.845129,0,0,18990,410,1610,9746,5759,11321,19943,16931,846,5038,6916,8174,-666,59,75403
8.0,3500.0,62.0,2,2,2.0,28740.247715,0,0,21081,581,604,510,769,9406,27237,22684,742,21961,26554,25080,24726,105,24076
2.0,3500.0,78.0,2,2,1.0,35933.576947,0,0,2548,339,758,965,3962,4475,4186,6753,848,7268,6442,9145,1622,162,23527
6.0,1000.0,41.0,1,1,2.0,35935.125,0,0,599,261,90,81,370,26365,21658,28266,118,26608,378,20935,482,47,8521
2.0,10000.0,87.0,2,2,1.0,43124.673792,2,0,582,930,703,927,1877,1449,4148,3678,783,4646,4912,2809,-666,115,100084
6.0,1000.0,67.0,1,1,2.0,50312.598355,0,0,463,108,294,103,1387,442,7287,2504,13567,79,7590,28,941,59,54775
9.0,1500.0,21.0,2,2,1.0,7188.87768,0,0,627,908,923,704,1429,2619,18389,18231,776,15102,156,17680,11076,113,38771
5.0,500.0,54.0,2,2,1.0,7188.87768,1,0,569,1599,802,950,726,2166,28185,4365,446,28559,22015,2476,20881,67,24749
4.0,5000.0,28.0,1,1,1.0,7188.87768,0,0,96,719,1383,1232,2426,4494,5899,2016,1727,7940,6508,6179,6794,54,27598
7.0,15000.0,63.0,1,1,1.0,57518.170763,2,0,409,376,96,284,107,778,2662,2411,142,943,507,3902,-666,-999,36697
1.0,400.0,33.0,1,1,2.0,35958.355503,0,0,251,446,108,142,326,109,689,930,450,1782,297,801,935,-777,-777
4.0,2000.0,57.0,2,1,1.0,21576.160982,1,0,535,847,1289,1926,783,1480,2225,2111,583,4380,2533,2126,2500,40,14776
4.0,3000.0,69.0,1,1,1.0,21583.970564,0,0,341,2335,26,363,494,305,5386,3376,118,4137,3906,1289,3106,94,89396
5.0,800.0,65.0,2,2,2.0,21590.737327,0,0,4940,1184,2181,2263,3208,6715,22511,27765,31,20871,26565,20522,26943,85,57785
6.0,2000.0,79.0,2,2,2.0,57584.393428,0,0,193,304,187,252,350,790,-666,8383,345,70,758,8952,1670,69,48152
3.0,2000.0,81.0,2,2,2.0,43194.39387,0,0,380,305,377,120,731,920,29613,26691,49,24057,21488,28218,24055,102,41588
1.0,1500.0,21.0,1,1,2.0,14400.0,0,0,269,749,604,1861,1682,3011,29746,3316,740,2313,4037,2675,520,-777,-777
7.0,4300.0,52.0,2,2,2.0,7200.0,0,0,790,1,229,195,2799,4497,6131,9826,647,2923,4685,4382,7950,-777,-777
9.0,5000.0,44.0,1,1,1.0,72023.5551,0,0,458,293,279,234,269,87,260,391,435,14548,90,10953,13,127,477719
4.0,4000.0,43.0,2,2,2.0,50422.152623,0,0,150,442,153,425,1709,4396,8372,2041,110,9806,7298,7798,8870,170,28109
9.0,15000.0,49.0,2,2,1.0,122489.21408,0,0,2571,15,303,353,514,403,2405,1331,59,2389,1509,1997,1291,116,7092
2.0,16000.0,59.0,2,2,2.0,21624.923179,0,0,436,30,462,220,72,820,2819,4226,342,4512,5000,4602,3967,229,68328
5.0,3000.0,62.0,2,2,2.0,21630.447436,0,0,951,899,514,645,959,4743,18883,8494,35,8294,5306,5265,7505,103,91720
3.0,5000.0,69.0,1,1,2.0,21633.865587,0,0,15,25380,573,1393,352,23816,27236,799,171,25271,805,27582,161,93,-777
9.0,10000.0,85.0,1,2,2.0,79332.776139,0,0,203,3751,1503,1814,3220,10305,17329,11214,1378,27266,11379,19333,12357,48,43334
4.0,8000.0,29.0,1,1,2.0,21638.262586,0,0,409,275,473,398,1117,1867,3708,3687,236,2637,2062,1345,24871,40,2310
2.0,3000.0,84.0,2,2,1.0,43279.947174,0,0,970,899,885,885,3111,2522,6782,8687,947,8681,9369,8252,9501,103,47819
8.0,2400.0,38.0,2,2,1.0,28855.125,0,0,394,231,433,380,194,316,579,606,10,718,819,646,858,57,5243
5.0,2000.0,36.0,2,2,1.0,28859.057795,1,0,21491,935,1585,1654,1182,28154,21614,3146,-999,25256,25558,20567,29711,110,39319
2.0,5000.0,53.0,1,1,2.0,50506.903211,0,0,739,232,189,84,364,878,823,787,111,704,639,814,115,101,214250
9.0,4500.0,59.0,2,2,1.0,28863.122931,0,0,962,708,530,964,759,13625,18619,26837,624,17670,10632,18444,12344,63,132646
9.0,3000.0,36.0,2,2,2.0,43310.25,0,0,970,836,1839,1696,8418,8318,6831,8583,1461,7974,2795,2119,4956,20,19804
5.0,5000.0,67.0,1,2,2.0,36095.78816,0,0,4931,965,203,789,1037,4967,3825,2579,652,2300,3934,4287,3344,38,32041
3.0,6000.0,77.0,2,1,2.0,28877.135019,0,0,136,10,1820,1944,1018,3600,3995,2273,128,4001,3897,2173,3413,47,57293
9.0,16000.0,54.0,2,2,1.0,28877.671044,0,0,1360,1882,1990,1702,1540,1620,2570,3724,865,2290,3271,4965,973,99,246289
4.0,10000.0,51.0,2,2,2.0,7221.478561,2,0,224,419,224,901,4140,64,16892,2172,45,13773,15060,11558,11346,4,4288
